Date,Adj Close,Close,High,Low,Open,Volume
2023-02-28,146.1,147.41,149.08,146.83,147.05,50547000
2023-03-01,144.02,145.31,147.23,145.01,146.83,55479000
2023-03-02,144.61,145.91,146.71,143.9,144.38,52238100
2023-03-03,149.69,151.03,151.11,147.33,148.04,70732300
2023-03-06,152.46,153.83,156.3,153.46,153.79,87558000
2023-03-07,150.25,151.6,154.03,151.13,153.7,56182000
2023-03-08,151.51,152.87,153.47,151.83,152.81,47204800
2023-03-09,149.25,150.59,154.54,150.23,153.56,53833600
2023-03-10,147.18,148.5,150.94,147.61,150.21,68572400
2023-03-13,149.13,150.47,153.14,147.7,147.81,84457100
2023-03-14,151.23,152.59,153.4,150.1,151.28,73695900
2023-03-15,151.63,152.99,153.25,149.92,151.19,77167900
2023-03-16,154.46,155.85,156.46,151.64,152.16,76161100
2023-03-17,153.62,155,156.74,154.28,156.08,98944600
2023-03-20,156,157.4,157.82,154.15,155.07,73641400
2023-03-21,157.86,159.28,159.4,156.54,157.32,73938300
2023-03-22,156.43,157.83,162.14,157.81,159.3,75701800
2023-03-23,157.52,158.93,161.55,157.68,158.83,67622100
2023-03-24,158.82,160.25,160.34,157.85,158.86,59196500
2023-03-27,156.87,158.28,160.77,157.87,159.94,52390300
2023-03-28,156.25,157.65,158.49,155.98,157.97,45992200
2023-03-29,159.34,160.77,161.05,159.35,159.37,51305700
2023-03-30,160.92,162.36,162.47,161.27,161.53,49501700
2023-03-31,163.43,164.9,165,161.91,162.44,68749800
2023-04-03,164.69,166.17,166.29,164.22,164.27,56976200
2023-04-04,164.16,165.63,166.84,165.11,166.6,46278300
2023-04-05,162.3,163.76,165.05,161.8,164.74,51511700
2023-04-06,163.2,164.66,164.96,162,162.43,45390100
2023-04-10,160.59,162.03,162.03,160.08,161.42,47716900
2023-04-11,159.37,160.8,162.36,160.51,162.35,47644200
2023-04-12,158.68,160.1,162.06,159.78,161.22,50133100
2023-04-13,164.09,165.56,165.8,161.42,161.63,68445600
2023-04-14,163.74,165.21,166.32,163.82,164.59,49386500
2023-04-17,163.76,165.23,165.39,164.03,165.09,41516200
2023-04-18,164.99,166.47,167.41,165.65,166.1,49923000
2023-04-19,166.14,167.63,168.16,165.54,165.8,47720200
2023-04-20,165.17,166.65,167.87,165.56,166.09,52456400
2023-04-21,163.55,165.02,166.45,164.49,165.05,58337300
2023-04-24,163.86,165.33,165.6,163.89,165,41949600
2023-04-25,162.31,163.77,166.31,163.73,165.19,48714100
2023-04-26,162.3,163.76,165.28,162.8,163.06,45498800
2023-04-27,166.91,168.41,168.56,165.19,165.19,64902300
2023-04-28,168.17,169.68,169.85,167.88,168.49,55209200
2023-05-01,168.08,169.59,170.45,168.64,169.28,52472900
2023-05-02,167.04,168.54,170.35,167.54,170.09,48425700
2023-05-03,165.96,167.45,170.92,167.16,169.5,65136000
2023-05-04,164.32,165.79,167.04,164.31,164.89,81235400
2023-05-05,172.03,173.57,174.3,170.76,170.98,113316400
2023-05-08,171.96,173.5,173.85,172.11,172.48,55962800
2023-05-09,170.24,171.77,173.54,171.6,173.05,45326900
2023-05-10,172.02,173.56,174.03,171.9,173.02,53724500
2023-05-11,172.2,173.75,174.59,172.17,173.85,49514700
2023-05-12,171.27,172.57,174.06,171,173.62,45497800
2023-05-15,170.78,172.07,173.21,171.47,173.16,37266700
2023-05-16,170.78,172.07,173.14,171.8,171.99,42110300
2023-05-17,171.39,172.69,172.93,170.42,171.71,57951600
2023-05-18,173.73,175.05,175.24,172.58,173,65496700
2023-05-19,173.84,175.16,176.39,174.94,176.39,55772400
2023-05-22,172.89,174.2,174.71,173.45,173.98,43570900
2023-05-23,170.27,171.56,173.38,171.28,173.13,50747300
2023-05-24,170.55,171.84,172.42,170.52,171.09,45143500
2023-05-25,171.69,172.99,173.9,171.69,172.41,56058300
2023-05-26,174.11,175.43,175.77,173.11,173.32,54835000
2023-05-30,175.97,177.3,178.99,176.57,176.96,55964400
2023-05-31,175.92,177.25,179.35,176.76,177.33,99625300
2023-06-01,178.73,180.09,180.12,176.93,177.7,68901800
2023-06-02,179.59,180.95,181.78,179.26,181.03,61945900
2023-06-05,178.23,179.58,184.95,178.04,182.63,121946500
2023-06-06,177.86,179.21,180.12,177.43,179.97,64848400
2023-06-07,176.48,177.82,181.21,177.32,178.44,61944600
2023-06-08,179.21,180.57,180.84,177.46,177.9,50214900
2023-06-09,179.6,180.96,182.23,180.63,181.5,48870700
2023-06-12,182.41,183.79,183.89,180.97,181.27,54274900
2023-06-13,181.93,183.31,184.15,182.44,182.8,54929100
2023-06-14,182.57,183.95,184.39,182.02,183.37,57462900
2023-06-15,184.61,186.01,186.52,183.78,183.96,65433200
2023-06-16,183.53,184.92,186.99,184.27,186.73,101235600
2023-06-20,183.62,185.01,186.1,184.41,184.41,49799100
2023-06-21,182.58,183.96,185.41,182.59,184.9,49515700
2023-06-22,185.59,187,187.05,183.67,183.74,51245300
2023-06-23,185.28,186.68,187.56,185.01,185.55,53079300
2023-06-26,183.88,185.27,188.05,185.23,186.83,48088700
2023-06-27,186.64,188.06,188.39,185.67,185.89,50730800
2023-06-28,187.83,189.25,189.9,187.6,187.93,51216800
2023-06-29,188.16,189.59,190.07,188.94,189.08,46347300
2023-06-30,192.51,193.97,194.48,191.26,191.63,85069600
2023-07-03,191.01,192.46,193.88,191.76,193.78,31458200
2023-07-05,189.89,191.33,192.98,190.62,191.57,46920300
2023-07-06,190.37,191.81,192.02,189.2,189.84,45094300
2023-07-07,189.25,190.68,192.67,190.24,191.41,46778000
2023-07-10,187.19,188.61,189.99,187.04,189.26,59922200
2023-07-11,186.66,188.08,189.3,186.6,189.16,46638100
2023-07-12,188.34,189.77,191.7,188.47,189.68,60750200
2023-07-13,189.11,190.54,191.19,189.78,190.5,41342300
2023-07-14,189.26,190.69,191.18,189.63,190.23,41573900
2023-07-17,192.53,193.99,194.32,191.81,191.9,50520200
2023-07-18,192.27,193.73,194.33,192.42,193.35,48353800
2023-07-19,193.63,195.1,198.23,192.65,193.1,80507300
2023-07-20,191.68,193.13,196.47,192.5,195.09,59581200
2023-07-21,190.5,191.94,194.97,191.23,194.1,71917800
2023-07-24,191.3,192.75,194.91,192.25,193.41,45377800
2023-07-25,192.16,193.62,194.44,192.92,193.33,37283200
2023-07-26,193.04,194.5,195.64,193.32,193.67,47471900
2023-07-27,191.77,193.22,197.2,192.55,196.02,47460200
2023-07-28,194.36,195.83,196.63,194.14,194.67,48291400
2023-07-31,194.97,196.45,196.49,195.26,196.06,38824100
2023-08-01,194.14,195.61,196.73,195.28,196.24,35175100
2023-08-02,191.13,192.58,195.18,191.85,195.04,50389300
2023-08-03,189.73,191.17,192.37,190.69,191.57,61235200
2023-08-04,180.62,181.99,187.38,181.92,185.52,115799700
2023-08-07,177.5,178.85,183.13,177.35,182.13,97576100
2023-08-08,178.45,179.8,180.27,177.58,179.69,67823000
2023-08-09,176.85,178.19,180.93,177.01,180.87,60378500
2023-08-10,176.63,177.97,180.75,177.6,179.48,54686900
2023-08-11,176.69,177.79,178.62,176.55,177.32,51988100
2023-08-14,178.35,179.46,179.69,177.31,177.97,43675600
2023-08-15,176.35,177.45,179.48,177.05,178.88,43622600
2023-08-16,175.48,176.57,178.54,176.5,177.13,46964900
2023-08-17,172.92,174,177.51,173.48,177.14,66062900
2023-08-18,173.41,174.49,175.1,171.96,172.3,61114200
2023-08-21,174.75,175.84,176.13,173.74,175.07,46311900
2023-08-22,176.13,177.23,177.68,176.25,177.06,42084200
2023-08-23,180,181.12,181.55,178.33,178.52,52722800
2023-08-24,175.29,176.38,181.1,176.01,180.67,54945800
2023-08-25,177.51,178.61,179.15,175.82,177.38,51449600
2023-08-28,179.08,180.19,180.59,178.55,180.09,43820700
2023-08-29,182.98,184.12,184.9,179.5,179.7,53003900
2023-08-30,186.49,187.65,187.85,184.74,184.94,60813900
2023-08-31,186.71,187.87,189.12,187.48,187.84,60794500
2023-09-01,188.29,189.46,189.92,188.28,189.49,45732600
2023-09-05,188.53,189.7,189.98,187.61,188.28,45280000
2023-09-06,181.78,182.91,188.85,181.47,188.4,81755800
2023-09-07,176.46,177.56,178.21,173.54,175.18,112488800
2023-09-08,177.08,178.18,180.24,177.79,178.35,65551300
2023-09-11,178.25,179.36,180.3,177.34,180.07,58953100
2023-09-12,175.21,176.3,180.13,174.82,179.49,90370200
2023-09-13,173.13,174.21,177.3,173.98,176.51,84267900
2023-09-14,174.65,175.74,176.1,173.58,174,60895800
2023-09-15,173.93,175.01,176.5,173.82,176.48,109205100
2023-09-18,176.87,177.97,179.38,176.17,176.48,67257600
2023-09-19,177.96,179.07,179.63,177.13,177.52,51826900
2023-09-20,174.4,175.49,179.7,175.4,179.26,58436200
2023-09-21,172.85,173.93,176.3,173.86,174.55,63047900
2023-09-22,173.71,174.79,177.08,174.05,174.67,56725400
2023-09-25,174.99,176.08,176.97,174.15,174.2,46172700
2023-09-26,170.9,171.96,175.2,171.66,174.82,64588900
2023-09-27,169.38,170.43,173.04,169.05,172.62,66921800
2023-09-28,169.63,170.69,172.03,167.62,169.34,56294400
2023-09-29,170.15,171.21,173.07,170.34,172.02,51814200
2023-10-02,172.68,173.75,174.3,170.93,171.22,52164500
2023-10-03,171.33,172.4,173.63,170.82,172.26,49594600
2023-10-04,172.59,173.66,174.21,170.97,171.09,53020300
2023-10-05,173.83,174.91,175.45,172.68,173.79,48527900
2023-10-06,176.39,177.49,177.99,173.18,173.8,57224100
2023-10-09,177.88,178.99,179.05,175.8,176.81,42390800
2023-10-10,177.29,178.39,179.72,177.95,178.1,43698000
2023-10-11,178.69,179.8,179.85,177.6,178.2,47551100
2023-10-12,179.59,180.71,182.34,179.04,180.07,56743100
2023-10-13,177.74,178.85,181.93,178.14,181.42,51427100
2023-10-16,177.61,178.72,179.08,176.51,176.75,52517000
2023-10-17,176.05,177.15,178.42,174.8,176.65,57549400
2023-10-18,174.75,175.84,177.58,175.11,175.58,54764400
2023-10-19,174.37,175.46,177.84,175.19,176.04,59302900
2023-10-20,171.81,172.88,175.42,172.64,175.31,64189300
2023-10-23,171.93,173,174.01,169.93,170.91,55980100
2023-10-24,172.37,173.44,173.67,171.45,173.05,43816600
2023-10-25,170.04,171.1,173.06,170.65,171.88,57157000
2023-10-26,165.86,166.89,171.38,165.67,170.37,70625300
2023-10-27,167.18,168.22,168.96,166.83,166.91,58499100
2023-10-30,169.24,170.29,171.17,168.87,169.02,51131000
2023-10-31,169.71,170.77,170.9,167.9,169.35,44846000
2023-11-01,172.89,173.97,174.23,170.12,171,56934900
2023-11-02,176.47,177.57,177.78,175.46,175.52,77334800
2023-11-03,175.56,176.65,176.82,173.35,174.24,79763700
2023-11-06,178.12,179.23,179.43,176.21,176.38,63841300
2023-11-07,180.7,181.82,182.44,178.97,179.18,70530000
2023-11-08,181.76,182.89,183.45,181.59,182.35,49340300
2023-11-09,181.28,182.41,184.12,181.81,182.96,53763500
2023-11-10,185.49,186.4,186.57,183.53,183.97,66133400
2023-11-13,183.9,184.8,186.03,184.21,185.82,43627500
2023-11-14,186.53,187.44,188.11,186.3,187.7,60108400
2023-11-15,187.09,188.01,189.5,187.78,187.85,53790500
2023-11-16,188.79,189.71,190.96,188.65,189.57,54412900
2023-11-17,188.77,189.69,190.38,188.57,190.25,50922700
2023-11-20,190.52,191.45,191.91,189.88,189.89,46505100
2023-11-21,189.71,190.64,191.52,189.74,191.41,38134500
2023-11-22,190.38,191.31,192.93,190.83,191.49,39617700
2023-11-24,189.04,189.97,190.9,189.25,190.87,24048300
2023-11-27,188.86,189.79,190.67,188.9,189.92,40552600
2023-11-28,189.47,190.4,191.08,189.4,189.78,38415400
2023-11-29,188.45,189.37,192.09,188.97,190.9,43014200
2023-11-30,189.02,189.95,190.32,188.19,189.84,48794400
2023-12-01,190.31,191.24,191.56,189.23,190.33,45679300
2023-12-04,188.51,189.43,190.05,187.45,189.98,43389500
2023-12-05,192.48,193.42,194.4,190.18,190.21,66628400
2023-12-06,191.38,192.32,194.76,192.11,194.45,41089700
2023-12-07,193.32,194.27,195,193.59,193.63,47477700
2023-12-08,194.76,195.71,195.99,193.67,194.2,53377300
2023-12-11,192.24,193.18,193.49,191.42,193.11,60943700
2023-12-12,193.76,194.71,194.72,191.72,193.08,52696900
2023-12-13,196.99,197.96,198,194.85,195.09,70404200
2023-12-14,197.14,198.11,199.62,196.16,198.02,66831600
2023-12-15,196.61,197.57,198.4,197,197.53,128256700
2023-12-18,194.93,195.89,196.63,194.39,196.09,55751900
2023-12-19,195.98,196.94,196.95,195.89,196.16,40714100
2023-12-20,193.88,194.83,197.68,194.83,196.9,52242800
2023-12-21,193.73,194.68,197.08,193.5,196.1,46482500
2023-12-22,192.66,193.6,195.41,192.97,195.18,37122800
2023-12-26,192.11,193.05,193.89,192.83,193.61,28919300
2023-12-27,192.21,193.15,193.5,191.09,192.49,48087700
2023-12-28,192.64,193.58,194.66,193.17,194.14,34049900
2023-12-29,191.59,192.53,194.4,191.73,193.9,42628800
2024-01-02,184.73,185.64,188.44,183.89,187.15,82488700
2024-01-03,183.35,184.25,185.88,183.43,184.22,58414500
2024-01-04,181.02,181.91,183.09,180.88,182.15,71983600
2024-01-05,180.3,181.18,182.76,180.17,181.99,62303300
2024-01-08,184.66,185.56,185.6,181.5,182.09,59144500
2024-01-09,184.24,185.14,185.15,182.73,183.92,42841800
2024-01-10,185.28,186.19,186.4,183.92,184.35,46792900
2024-01-11,184.69,185.59,187.05,183.62,186.54,49128400
2024-01-12,185.01,185.92,186.74,185.19,186.06,40444700
2024-01-16,182.73,183.63,184.26,180.93,182.16,65603000
2024-01-17,181.79,182.68,182.93,180.3,181.27,47317400
2024-01-18,187.71,188.63,189.14,185.83,186.09,78005800
2024-01-19,190.63,191.56,191.95,188.82,189.33,68741000
2024-01-22,192.94,193.89,195.33,192.26,192.3,60133900
2024-01-23,194.23,195.18,195.75,193.83,195.02,42355600
2024-01-24,193.55,194.5,196.38,194.34,195.42,53631300
2024-01-25,193.22,194.17,196.27,193.11,195.22,54822100
2024-01-26,191.48,192.42,194.76,191.94,194.27,44594000
2024-01-29,190.8,191.73,192.2,189.58,192.01,47145600
2024-01-30,187.12,188.04,191.8,187.47,190.94,55859400
2024-01-31,183.5,184.4,187.1,184.35,187.04,55467800
2024-02-01,185.95,186.86,186.95,183.82,183.99,64885400
2024-02-02,184.94,185.85,187.33,179.25,179.86,102518000
2024-02-05,186.77,187.68,189.25,185.84,188.15,69668800
2024-02-06,188.38,189.3,189.31,186.77,186.86,43490800
2024-02-07,188.49,189.41,191.05,188.61,190.64,53439000
2024-02-08,187.4,188.32,189.54,187.35,189.39,40962000
2024-02-09,188.17,188.85,189.99,188,188.65,45155200
2024-02-12,186.48,187.15,188.67,186.79,188.42,41781900
2024-02-13,184.37,185.04,186.21,183.51,185.77,56529500
2024-02-14,183.49,184.15,185.53,182.44,185.32,54630500
2024-02-15,183.2,183.86,184.49,181.35,183.55,65434500
2024-02-16,181.65,182.31,184.85,181.67,183.42,49701400
2024-02-20,180.91,181.56,182.43,180,181.79,53665600
2024-02-21,181.66,182.32,182.89,180.66,181.94,41529700
2024-02-22,183.71,184.37,184.96,182.46,183.48,52292200
2024-02-23,181.86,182.52,185.04,182.23,185.01,45119700
2024-02-26,180.51,181.16,182.76,180.65,182.24,40867400
2024-02-27,181.97,182.63,183.92,179.56,181.1,54318900
2024-02-28,180.77,181.42,183.12,180.13,182.51,48953900
2024-02-29,180.1,180.75,182.57,179.53,181.27,136682600
2024-03-01,179.01,179.66,180.53,177.38,179.55,73488000
2024-03-04,174.47,175.1,176.9,173.79,176.15,81510100
2024-03-05,169.51,170.12,172.04,169.62,170.76,95132400
2024-03-06,168.51,169.12,171.24,168.68,171.06,68587700
2024-03-07,168.39,169,170.73,168.49,169.15,71765100
2024-03-08,170.11,170.73,173.7,168.94,169,76114600
2024-03-11,172.13,172.75,174.38,172.05,172.94,60139500
2024-03-12,172.61,173.23,174.03,171.01,173.15,59825400
2024-03-13,170.51,171.13,173.19,170.76,172.77,52488700
2024-03-14,172.38,173,174.31,172.05,172.91,72913500
2024-03-15,172,172.62,172.62,170.29,171.17,121664700
2024-03-18,173.09,173.72,177.71,173.52,175.57,75604200
2024-03-19,175.45,176.08,176.61,173.03,174.34,55215200
2024-03-20,178.03,178.67,178.67,175.09,175.72,53423100
2024-03-21,170.75,171.37,177.49,170.84,177.05,106181300
2024-03-22,171.66,172.28,173.05,170.06,171.76,71106600
2024-03-25,170.23,170.85,171.94,169.45,170.57,54288300
2024-03-26,169.1,169.71,171.42,169.58,170,57388400
2024-03-27,172.69,173.31,173.6,170.11,170.41,60273300
2024-03-28,170.86,171.48,172.23,170.51,171.75,65672700
2024-04-01,169.42,170.03,171.25,169.48,171.19,46240500
2024-04-02,168.23,168.84,169.34,168.23,169.08,49329500
2024-04-03,169.04,169.65,170.68,168.58,168.79,47691700
2024-04-04,168.21,168.82,171.92,168.82,170.29,53704400
2024-04-05,168.97,169.58,170.39,168.95,169.59,42055200
2024-04-08,167.84,168.45,169.2,168.24,169.03,37425500
2024-04-09,169.06,169.67,170.08,168.35,168.7,42451200
2024-04-10,167.18,167.78,169.09,167.11,168.8,49709300
2024-04-11,174.41,175.04,175.46,168.16,168.34,91070300
2024-04-12,175.91,176.55,178.36,174.21,174.26,101593300
2024-04-15,172.07,172.69,176.63,172.5,175.36,73531800
2024-04-16,168.77,169.38,173.76,168.27,171.75,73711200
2024-04-17,167.39,168,170.65,168,169.61,50901200
2024-04-18,166.44,167.04,168.64,166.55,168.03,43122900
2024-04-19,164.41,165,166.4,164.08,166.21,67772100
2024-04-22,165.24,165.84,167.26,164.77,165.52,48116400
2024-04-23,166.3,166.9,167.05,164.92,165.35,49537800
2024-04-24,168.41,169.02,169.3,166.21,166.54,48251800
2024-04-25,169.28,169.89,170.61,168.15,169.53,50558300
2024-04-26,168.69,169.3,171.34,169.18,169.88,44838400
2024-04-29,172.87,173.5,176.03,173.1,173.37,68169400
2024-04-30,169.72,170.33,174.99,170,173.33,65934800
2024-05-01,168.69,169.3,172.71,169.11,169.58,50383100
2024-05-02,172.41,173.03,173.42,170.89,172.51,94214900
2024-05-03,182.72,183.38,187,182.66,186.65,163224100
2024-05-06,181.05,181.71,184.2,180.42,182.35,78569700
2024-05-07,181.74,182.4,184.9,181.32,183.45,77305800
2024-05-08,182.08,182.74,183.07,181.45,182.85,45057100
2024-05-09,183.9,184.57,184.66,182.11,182.56,48983000
2024-05-10,182.64,183.05,185.09,182.13,184.9,50759500
2024-05-13,185.86,186.28,187.1,184.62,185.44,72044800
2024-05-14,187.01,187.43,188.3,186.29,187.51,52393600
2024-05-15,189.29,189.72,190.65,187.37,187.91,70400000
2024-05-16,189.41,189.84,191.1,189.66,190.47,52845200
2024-05-17,189.44,189.87,190.81,189.18,189.51,41282900
2024-05-20,190.61,191.04,191.92,189.01,189.33,44361300
2024-05-21,191.92,192.35,192.73,190.92,191.09,42309400
2024-05-22,190.47,190.9,192.82,190.27,192.27,34648500
2024-05-23,186.46,186.88,191,186.63,190.98,51005900
2024-05-24,189.55,189.98,190.58,188.04,188.82,36294600
2024-05-28,189.56,189.99,193,189.1,191.51,52280100
2024-05-29,189.86,190.29,192.25,189.51,189.61,53068000
2024-05-30,190.86,191.29,192.18,190.63,190.76,49947900
2024-05-31,191.82,192.25,192.57,189.91,191.44,75158300
2024-06-03,193.59,194.03,194.99,192.52,192.9,50080500
2024-06-04,193.91,194.35,195.32,193.03,194.64,47471400
2024-06-05,195.43,195.87,196.9,194.87,195.4,54156800
2024-06-06,194.04,194.48,196.5,194.17,195.69,41181800
2024-06-07,196.45,196.89,196.94,194.14,194.65,53103900
2024-06-10,192.68,193.12,197.3,192.15,196.9,97262100
2024-06-11,206.68,207.15,207.16,193.63,193.65,172373300
2024-06-12,212.59,213.07,220.2,206.9,207.37,198134300
2024-06-13,213.76,214.24,216.75,211.6,214.74,97862700
2024-06-14,212.01,212.49,215.17,211.3,213.85,70122700
2024-06-17,216.18,216.67,218.95,212.72,213.37,93728300
2024-06-18,213.81,214.29,218.63,213,217.59,79943300
2024-06-20,209.21,209.68,214.24,208.85,213.93,86172500
2024-06-21,207.02,207.49,211.89,207.11,210.39,246421400
2024-06-24,207.67,208.14,212.7,206.59,207.72,80727000
2024-06-25,208.6,209.07,211.38,208.61,209.15,56713900
2024-06-26,212.77,213.25,214.86,210.64,211.5,66213200
2024-06-27,213.62,214.1,215.74,212.35,214.69,49772700
2024-06-28,210.15,210.62,216.07,210.3,215.77,82542700
2024-07-01,216.26,216.75,217.51,211.92,212.09,60402900
2024-07-02,219.77,220.27,220.38,215.1,216.15,58046200
2024-07-03,221.05,221.55,221.55,219.03,220,37369800
2024-07-05,225.83,226.34,226.45,221.65,221.65,60412400
2024-07-08,227.31,227.82,227.85,223.25,227.09,59085900
2024-07-09,228.16,228.68,229.4,226.37,227.93,48076100
2024-07-10,232.45,232.98,233.08,229.25,229.3,62627700
2024-07-11,227.06,227.57,232.39,225.77,231.39,64710600
2024-07-12,230.02,230.54,232.64,228.68,228.92,53046500
2024-07-15,233.87,234.4,237.23,233.09,236.48,62631300
2024-07-16,234.29,234.82,236.27,232.33,235,43234300
2024-07-17,228.36,228.88,231.46,226.64,229.45,57345900
2024-07-18,223.67,224.18,230.44,222.27,230.28,66034600
2024-07-19,223.8,224.31,226.8,223.28,224.82,49151500
2024-07-22,223.46,223.96,227.78,223.09,227.01,48201800
2024-07-23,224.5,225.01,226.94,222.68,224.37,39960300
2024-07-24,218.05,218.54,224.8,217.13,224,61777600
2024-07-25,217,217.49,220.85,214.62,218.93,51391200
2024-07-26,217.47,217.96,219.49,216.01,218.7,41601300
2024-07-29,217.75,218.24,219.3,215.75,216.96,36311800
2024-07-30,218.31,218.8,220.33,216.12,219.19,41643800
2024-07-31,221.58,222.08,223.82,220.63,221.44,50036300
2024-08-01,217.87,218.36,224.48,217.02,224.37,62501000
2024-08-02,219.36,219.86,225.6,217.71,219.15,105568600
2024-08-05,208.8,209.27,213.5,196,199.09,119548600
2024-08-06,206.76,207.23,209.99,201.07,205.3,69660500
2024-08-07,209.35,209.82,213.64,206.39,206.9,63516400
2024-08-08,212.83,213.31,214.2,208.83,213.11,47161100
2024-08-09,215.75,216.24,216.78,211.97,212.1,42201600
2024-08-12,217.29,217.53,219.51,215.6,216.07,38028100
2024-08-13,221.03,221.27,221.89,219.01,219.01,44155300
2024-08-14,221.48,221.72,223.03,219.7,220.57,41960600
2024-08-15,224.47,224.72,225.35,222.76,224.6,46414000
2024-08-16,225.8,226.05,226.83,223.65,223.92,44340200
2024-08-19,225.64,225.89,225.99,223.04,225.72,40687800
2024-08-20,226.26,226.51,227.17,225.45,225.77,30299000
2024-08-21,226.15,226.4,227.98,225.05,226.52,34765500
2024-08-22,224.28,224.53,228.34,223.9,227.79,43695300
2024-08-23,226.59,226.84,228.22,224.33,225.66,38677300
2024-08-26,226.93,227.18,227.28,223.89,226.76,30602200
2024-08-27,227.78,228.03,228.85,224.89,226,35934600
2024-08-28,226.24,226.49,229.86,225.68,227.92,38052200
2024-08-29,229.54,229.79,232.92,228.88,230.1,51906300
2024-08-30,228.75,229,230.4,227.48,230.19,52990800
2024-09-03,222.53,222.77,229,221.17,228.55,50190600
2024-09-04,220.61,220.85,221.78,217.48,221.66,43840200
2024-09-05,222.14,222.38,225.48,221.52,221.63,36615400
2024-09-06,220.58,220.82,225.24,219.77,223.95,48423000
2024-09-09,220.67,220.91,221.27,216.71,220.82,67180000
2024-09-10,219.87,220.11,221.48,216.73,218.92,51591000
2024-09-11,222.42,222.66,223.09,217.89,221.46,44587100
2024-09-12,222.53,222.77,223.55,219.82,222.5,37498200
2024-09-13,222.26,222.5,224.04,221.91,223.58,36766600
2024-09-16,216.08,216.32,217.22,213.92,216.54,59357400
2024-09-17,216.55,216.79,216.9,214.5,215.75,45519300
2024-09-18,220.45,220.69,222.71,217.54,217.55,59894900
2024-09-19,228.62,228.87,229.82,224.63,224.99,66781300
2024-09-20,227.95,228.2,233.09,227.62,229.97,318679900
2024-09-23,226.22,226.47,229.45,225.81,227.34,54146000
2024-09-24,227.12,227.37,229.35,225.73,228.65,43556100
2024-09-25,226.12,226.37,227.29,224.02,224.93,42308700
2024-09-26,227.27,227.52,228.5,225.41,227.3,36636700
2024-09-27,227.54,227.79,229.52,227.3,228.46,34026000
2024-09-30,232.74,233,233,229.65,230.04,54541900
2024-10-01,225.96,226.21,229.65,223.74,229.52,63285000
2024-10-02,226.53,226.78,227.37,223.02,225.89,32880600
2024-10-03,225.42,225.67,226.81,223.32,225.14,34044200
2024-10-04,226.55,226.8,228,224.13,227.9,37245100
2024-10-07,221.45,221.69,225.69,221.33,224.5,39505400
2024-10-08,225.52,225.77,225.98,223.25,224.3,31855700
2024-10-09,229.29,229.54,229.75,224.83,225.23,33591100
2024-10-10,228.79,229.04,229.5,227.17,227.78,28183500
2024-10-11,227.3,227.55,229.41,227.34,229.3,31759200
2024-10-14,231.05,231.3,231.73,228.6,228.7,39882100
2024-10-15,233.59,233.85,237.49,232.37,233.61,64751400
2024-10-16,231.53,231.78,232.12,229.84,231.6,34082200
2024-10-17,231.89,232.15,233.85,230.52,233.43,32993800
2024-10-18,234.74,235,236.18,234.01,236.18,46431500
